Product ID,Product Type,Code,Name,Brand,Description,Cost Price,Retail Price,Sale Price,Calculated Price,Fixed Shipping Price,Free Shipping,Warranty,Weight,Width,Height,Depth,Allow Purchases,Product Visible,Product Availability,Product Inventoried,Stock Level,Low Stock Level,Date Added,Date Modified,Category Details,Images,Page Title,META Keywords,META Description,Product Condition,Product URL,Redirect Old URL?
175,P,1011,SRM Dura Ace 9000 PowerMeter for Cyclocross,SRM,"SRM's Shimano Dura Ace 9000 PowerMeter is IN STOCK!  Shimano has gone to 11 speed this year making the SRM a perfect training tool!  Plus if you are running Di2 11spd, the SRM Dura Ace 9000 will work (& look) the best with you Di2 groupo. Anything else would be like buying an Armani suit and getting a TJ max tie! New for the 9000 Shimano Groupo is a ""Top Secret"" BCD that allows athletes to swap out regular rings (53/39) for compact rings (50/34) without affecting the calibration (slope) and thus the accuracy of the SRM.  The SRM powermeter is the gold standard in the pro peloton for precise power measurement that's accurate to +/- 1.5%. Combine that with Shimano's versatile 4-arm (new Top Secret BCD) 9000 crankset and this powermeter is simply the best there is.  Use the SRM 9000 with 53/39 rings on your road bike in the spring and summer and then be able to swap it over to your cyclocross bike in a 46/38 ring combination.  Or swap the 53/39 rings to a compact 'climbing' 50/34 for climbing mountains in the Summer.   No re-calibration required! The SRM Powermeter is ANT+ meaning it can be paried with any ANT+ bike computer such as the Garmin Edge 510, the PowerControl 7 or the Joule GPS. Why Buy your SRM from anywhere else!  Get a FREE month of power based coaching from us (up to a $450 value) and tap into all the benefits of Training with POWER ! ! Need more info? Check out our FAQ's! ",0,0,,3199,0,N,,4,14,10,6,Y,Y,FREE U.S. Shipping,Y,95,0,5/9/13,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/q/817/bike_crank_compatability_2012_lg__37558.jpg,SRM DuraAce PowerMeter 9000 for road bikes and triathlon bikes,"SRM DuraAce PowerMeter 9000  for road bikes, srm power meter",SRM DuraAce PowerMeter 9000  for road bikes and triathlon bikes,New,/srm-dura-ace-9000-powermeter-for-cyclocross/,
47,P,18,Quarq PowerMeter SRAM RED 2013 (BB30),Quarq,"SRAM's 2013 RED Powermeter crankset from Quarq will take your riding to the next level! Quarq's re-designed powermeter is matched to SRAM's RED hollow carbon crankset for accurate power measurement on every ride. Accurate to +/- 1.5%, the SRAM RED powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. OmniCal technology lets you swap rings without the need for recalibration and the Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). Need more info? Check out our FAQ's!",0,0,,2025,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,799,0,12/2/12,1/10/13,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/k/849/sram_red_powermeter_bb30_back__88533.jpg,Quarq SRAM Red Powermeter BB30 Crankset for Road and Triathlon bikes,Quarq SRAM Red Powermeter BB30 Crankset for Road and Triathlon bikes,Quarq SRAM Red Powermeter BB30 Crankset for Road and Triathlon bikes,New,/quarq-sram-red-2013-powermeter-bb30/,
48,P,19,Quarq PowerMeter SRAM RED 2013 (GXP),Quarq,"SRAM's 2013 RED Powermeter crankset from Quarq will take your riding to the next level! Quarq's re-designed powermeter is matched to SRAM's RED hollow carbon crankset for accurate power measurement on every ride. Accurate to +/- 1.5%, the SRAM RED powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. OmniCal technology lets you swap rings without the need for recalibration and the Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). Need more info? Check out our FAQ's!",0,1975,,1975,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,801,0,12/2/12,1/10/13,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/e/429/sram_red_powermeter_gxp_back__99032.jpg,Quarq SRAM Red Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red Powermeter Crankset for Road and Triathlon bikes,New,/quarq-powermeter-sram-red-2013-gxp/,
49,P,20,ON SALE! Quarq SRAM Quatro MTB PowerMeter (GXP),Quarq,"Take your power to the trail with the SRAM Quatro MTB powermeter. The Quarq Cinqo Saturn powermeter is matched to SRAM's S2275 carbon crankset for accurate power measurement on every ride. Accurate to +/- 2%, the SRAM Quatro MTB powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 708g Need more info? Check out our FAQ's!",0,,1615,1795,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,0,0,12/2/12,3/10/13,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters|Category Name: On Sale!, Category Path: On Sale!",http://www.fascatpowermeters.com/product_images/i/798/quarq_sram_mtb_powermeter_gxp_rear_fcw__47762.jpg,Quarq SRAM Quatro MTB PowerMeter for Mountain Bikes,Quarq SRAM Quatro MTB PowerMeter for Mountain Bikes,Quarq SRAM Quatro MTB PowerMeter for Mountain Bikes,New,/on-sale-quarq-sram-quatro-mtb-powermeter-gxp/,
98,P,67,Quarq ELSA 10R PowerMeter (GXP),Quarq,"Quarq's ELSA R10 powermeter will take your riding to the next level! Boasting Quarq's latest technology, the feathery Exogram hollow crank features their Omnical technology so you can ride with your choice of chainrings and Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). It's accurate to +/- 1.5% and can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 735g (GXP, 130BCD, 172.5) Need more info? Check out our FAQ's!",0,0,,1995,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,97,0,30/05/2012,10/12/13,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/b/986/quarq_elsa_powermeter_arm_2013__35727.jpg,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,New,/quarq-elsa-10r-powermeter-gxp/,
99,P,68,Quarq ELSA 10R PowerMeter (BB30),Quarq,"Quarq's ELSA powermeter will take your riding to the next level! Boasting Quarq's latest technology, the feathery Exogram hollow crank features their Omnical technology so you can ride with your choice of chainrings and Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). It's accurate to +/- 1.5% and can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 735g (GXP, 130BCD, 172.5) Ideal for non SRAM Drivetrains like Shimano Need more info? Check out our FAQ's!",0,0,,2045,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,98,0,30/05/2012,8/5/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/p/782/quarq_elsa_powermeter_arm_2013__49447.jpg,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,New,/quarq-elsa-10r-powermeter-bb30/,
154,P,681,Quarq RIKEN 10R PowerMeter (BB30),Quarq,"Quarq's RIKEN 10R powermeter will take your riding up a notch! Boasting Quarq's latest technology, the RIKEN features their Omnical technology so you can ride with your choice of chainrings. It's accurate to +/- 1.5% and can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 823g (GXP, 130BCD, 172.5) Need more info? Check out our FAQ's!",0,0,,1645,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,100,0,23/01/2013,8/5/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/t/199/quarq_riken_powermeter__66470.jpg,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,New,/quarq-riken-10r-powermeter-bb30/,
155,P,671,Quarq RIKEN 10R PowerMeter (GXP),Quarq,"Quarq's RIKEN 10R powermeter will take your riding up a notch! Boasting Quarq's latest technology, the RIKEN features their Omnical technology so you can ride with your choice of chainrings. It's accurate to +/- 1.5% and can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 823g (GXP, 130BCD, 172.5) Need more info? Check out our FAQ's! ",0,0,,1595,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,96,0,23/01/2013,8/5/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/z/751/quarq_riken_powermeter__30528.jpg,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,New,/quarq-riken-10r-powermeter-gxp/,
167,P,6720,ON SALE! Quarq ELSA 10R PowerMeter (GXP) 175mm,Quarq,"Quarq's ELSA R10 powermeter will take your riding to the next level! Boasting Quarq's latest technology, the feathery Exogram hollow crank features their Omnical technology so you can ride with your choice of chainrings and Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). It's accurate to +/- 1.5% and can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 735g (GXP, 130BCD, 172.5) Need more info? Check out our FAQ's!",0,,1795,1995,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,1,0,14/08/2013,13/05/2014,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: On Sale!, Category Path: On Sale!",http://www.fascatpowermeters.com/product_images/q/549/quarq_elsa_powermeter_crank_2013__07699.jpg,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,New,/copy-of-quarq-elsa-10r-powermeter-gxp/,
169,P,1920,ON SALE! Quarq PowerMeter SRAM RED 2013 (GXP),Quarq,"SRAM's 2013 RED Powermeter crankset from Quarq will take your riding to the next level! Quarq's re-designed powermeter is matched to SRAM's RED hollow carbon crankset for accurate power measurement on every ride. Accurate to +/- 1.5%, the SRAM RED powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. OmniCal technology lets you swap rings without the need for recalibration and the Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). Need more info? Check out our FAQ's!",0,,1579.99,1975,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,0,0,14/08/2013,31/12/2013,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: On Sale!, Category Path: On Sale!",http://www.fascatpowermeters.com/product_images/d/773/sram_red_powermeter_gxp_back__83317.jpg,Quarq SRAM Red Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red Powermeter Crankset for Road and Triathlon bikes,New,/on-sale-quarq-powermeter-sram-red-2013-gxp/,
172,P,1822,Quarq PowerMeter SRAM RED 22 (BB30),Quarq,"Quarq's RED 22 Powermeter works flawlessly with your 11-speed RED 22 drivetrainl! Quarq's re-designed powermeter is matched to SRAM's RED 22 hollow carbon crankset for better clearance on wide BB frames and accurate power measurement on every ride. Accurate to +/- 1.5%, the SRAM RED 22 powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. OmniCal technology lets you swap rings without the need for recalibration and the Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). Features Weight: 763g complete crankset Power Balance&trade;, Omnical&trade; and ANT+&trade; deliver flexibility, versatility and full scale metrics ANT+&trade; ID is clearly visible to aid pairing and operation LED indicator helps installation, operation and troubleshooting Tool-free, replaceable battery is a cycling industry standard CR2032 Wireless firmware upgrades maximize on-bike service and support Need more info? Check out our FAQ's!",0,0,,2045,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,100,0,5/9/13,8/5/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/v/291/sram_red_bb30_powermeter_nds__70798.jpg,Quarq SRAM Red 22 Powermeter BB30 Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter BB30 Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter BB30 Crankset for Road and Triathlon bikes,New,/quarq-powermeter-sram-red-22-bb30/,
173,P,1922,Quarq PowerMeter SRAM RED 22 (GXP),Quarq,"Quarq's RED 22 Powermeter works flawlessly with your 11-speed RED 22 drivetrainl! Quarq's re-designed powermeter is matched to SRAM's RED 22 hollow carbon crankset for better clearance on wide BB frames and accurate power measurement on every ride. Accurate to +/- 1.5%, the SRAM RED 22 powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. OmniCal technology lets you swap rings without the need for recalibration and the Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). Features Power Balance&trade;, Omnical&trade; and ANT+&trade; deliver flexibility, versatility and full scale metrics Weight: 763g complete crankset ANT+&trade; ID is clearly visible to aid pairing and operation LED indicator helps installation, operation and troubleshooting Tool-free, replaceable battery is a cycling industry standard CR2032 Wireless firmware upgrades maximize on-bike service and support Need more info? Check out our FAQ's!",0,0,,1995,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,98,0,5/9/13,8/5/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/h/211/quarq_red_22_powermeter_2013__42818.jpg,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,New,/quarq-powermeter-sram-red-22-gxp/,
194,P,Copy of 1922,Quarq PowerMeter SRAM RED 22 172.5mm 50/34t (GXP) ,Quarq,"Quarq's RED 22 Powermeter works flawlessly with your 11-speed RED 22 drivetrainl! Quarq's re-designed powermeter is matched to SRAM's RED 22 hollow carbon crankset for better clearance on wide BB frames and accurate power measurement on every ride. Accurate to +/- 1.5%, the SRAM RED 22 powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. OmniCal technology lets you swap rings without the need for recalibration and the Power Balance lets you see the difference between right and left side power output (compatible with Garmin Edge 810 and CycleOps Joule GPS). Features Power Balance&trade;, Omnical&trade; and ANT+&trade; deliver flexibility, versatility and full scale metrics Weight: 763g complete crankset ANT+&trade; ID is clearly visible to aid pairing and operation LED indicator helps installation, operation and troubleshooting Tool-free, replaceable battery is a cycling industry standard CR2032 Wireless firmware upgrades maximize on-bike service and support Need more info? Check out our FAQ's!",0,1995,,1995,0,N,,3,10,12,6,Y,N,FREE U.S. Shipping,Y,98,0,31/12/2013,6/3/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/e/203/quarq_red_22_powermeter_2013__67517.jpg,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,New,/quarq-powermeter-sram-red-22-172-5mm-50-34t-gxp/,
198,P,19221,Quarq SRAM Red 22,Quarq,"Developed hand-in-hand with SRAM RED 22, the remodeled RED Power Meter receives Exogramâ„¢ hollow carbon crank arms and 162.5mm and 165mm crank lengths. It features an LED that signals power on and zeroing, a visible ANT+â„¢ ID and tool-free, user-replaceable CR2032 battery. Add 1.5% accuracy, Power Balanceâ„¢ and OmniCalâ„¢ and you get a versatile and lightweight package filled with cutting edge technology that amplifies any rider's performance. Quarq for Specialized Power Meter is available in full size (130 BCD) and compact (110 BCD) bolt circle diameters, as a spider only or equipped with SRAM TSM chainrings. Quarq offers a spider removal and installation tool so the power meter can be installed at your local bike shop. The alternative is to ship your cranks to the Quarq factory for installation, which is a free charge, plus shipping. Features Exogramâ„¢ Hollow Carbon crank arms Available in 162.5mm â€“ 177.5mm Power Balanceâ„¢ +/- 1.5% accuracy OmniCalâ„¢ LED indicator CR2032 battery â€“ 300 hours of riding time ANT+â„¢ ",0,0,,1600,0,N,,3,10,12,6,Y,Y,FREE U.S. Shipping,Y,97,0,2/5/14,11/6/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/k/136/RED22_CHAS_110_BACK_1000x1000__67688.jpg,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,Quarq SRAM Red 22 Powermeter Crankset for Road and Triathlon bikes,New,/quarq-sram-red-22/,
199,P,6713,Quarq Riken R,Quarq,"Combining the latest Quarq technology and exact geometric design, RIKEN R is a reflection of your intent. It features durable, integrated electronics, a CR2032 battery and works with a wide range of chainrings. The LED indicator and visible ANT+â„¢ ID streamline installation and operation. OmniCalâ„¢ gives you flexibility and repeatable data, no matter what the discipline â€“ road, time-trial, triathlon or cyclo-cross. With lengths from 170-175mm and five bottom bracket options, RIKEN R is as adaptable as it is purposeful. Features: +/- 1.5% accuracy OmniCalâ„¢ LED indicator CR2032 battery â€“ 300 hours of riding time ANT+â„¢",0,0,,1200,0,N,,3,10,12,6,Y,Y,FREE U.S. Shipping,Y,96,0,8/5/14,11/6/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/y/048/RIKEN_R_130_BACK_print__56897.jpg,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,Quarq RIKEN R10 PowerMeter for Road and Triathlon Bikes,New,/copy-of-quarq-riken-10r-powermeter-gxp/,
200,P,6712,Quarq Elsa R,Quarq,"Adaptable, lightweight and strong, and with the latest Quarq technology, ELSA R packs a four-pronged punch to elevate bike and rider performance. The lightweight spider houses integrated electronics, a CR2032 battery, LED indicator and visible ANT+â„¢ ID. Power Balanceâ„¢ captures left and right drive strokes. OmniCalâ„¢ gives you a choice of chainrings with no compromise on accuracy. Exogramâ„¢ Hollow Carbon crank arms minimize weight and maximize speed. With lengths of 162.5-177.5mm, ELSA R can take any athleteâ€™s cycling to the next level. Exogramâ„¢ Hollow Carbon crank arms Available in 162.5mm â€“ 177.5mm Power Balanceâ„¢ +/- 1.5% accuracy OmniCalâ„¢ LED indicator CR2032 battery â€“ 300 hours of riding time ANT+â„¢",0,0,,1600,0,N,,3,10,12,6,Y,Y,FREE U.S. Shipping,Y,97,0,8/5/14,11/6/14,"Category Name: Quarq Powermeters, Category Path: Quarq Powermeters|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/s/964/ELSA_R_110_BACK_print__70367.jpg,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,Quarq ELSA 10R PowerMeter for Road and Triathlon Bikes,New,/copy-of-quarq-elsa-10r-powermeter-gxp-1/,
159,P,241,PowerTap G3 Wheel & Joule GPS Computer Combo,PowerTap,"Buy a PowerTap G3 wheel & get the Joule GPS free! Make your rides matter! Start recording watts, maps, Kilojoules and more with PowerTap's G3 PowerTap Wheel and Joule GPS cycle computer. The lighter, stiffer G3 hub is easy to service and uses a CR2032 coin cell battery. The Joule GPS computer can be programmed with workouts, training zones and more and sports a rechargeable battery that lasts up to 20 hours. 700c Wheel with Shimano/SRAM freehub body Joule GPS computer ",0,,,1619.99,0,N,,16,26,26,6,Y,N,FREE U.S. Shipping,Y,10,0,11/2/13,1/8/13,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/d/646/cycleops_powertap_g3_alloy_rear_wheel_L__66193.jpg,"PowerTap G3 Wheel for Road, Cyclocross and Triathlon bikes","PowerTap G3 Wheel for Road, Cyclocross and Triathlon bikeslocross bike powermeter","PowerTap G3 Wheel for Road, Cyclocross and Triathlon bikes",New,/powertap-g3-wheel-joule-gps-computer-combo/,
53,P,24,PowerTap G3 Alloy Rear Wheel (700c clincher),PowerTap,"Upgrade to Powertap's G3 powermeter and start training and racing smarter! PowerTap pairs their stronger, lighter G3 hub to a 23mm wide rim for a stable ride with less rolling resistance. Match the PowerTap G3 wheel to your preferred ANT+ compatible for a precision tracking of your cycling. The G3 also features an easy to service hub that runs on a CR2032 coin cell battery so even when you travel you can always ride with power. ANT+ Compatible Shimano/SRAM option is 9,10 & 11spd compatible Weight: 1025g ",0,,,899.99,0,N,,16,26,26,6,Y,Y,FREE U.S. Shipping,Y,8,0,12/2/12,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/t/651/powertap_g3_11spd_compatible__26450.jpg,"PowerTap G3 Wheel powermeter for Road, Cyclocross and Triathlon bikes","PowerTap G3 Wheel powermeter for Road, Cyclocross and Triathlon bikes","PowerTap G3 Wheel powermeter for Road, Cyclocross and Triathlon bikes",New,/powertap-g3-alloy-rear-wheel-700c-clincher/,
56,P,27,PowerTap G3C Ceramic Hub Powermeter,PowerTap,"Lace PowerTap's G3C Ceramic hub into your favorite hoops and get started training and racing with power! The G3C boasts wider flanges for a stiffer wheel and a smaller overall profile for lower weight and better aerodynamics. The included PowerCap removal cap makes replacing the battery a breeze and the ANT+ hub transmits wirelessly to your favorite ANT+ compatible device. And the best part is the G3C boasts slick ceramic bearings from Ceramic Speed for maximum performance! The PowerTap G3C Shimano/SRAM Freehub is compatible with 9,10 and 11spd drivetrains. ANT+ Compatible Easy to sevice Accurate to +/- 1.5% Ultralight at only 315g ",773.99,,,1289.99,0,N,,3,10,12,6,Y,Y,FREE U.S. Shipping,Y,800,0,12/2/12,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/u/527/powertap_g3_11spd_compatible__66424.jpg,PowerTap G3C Ceramic Hub powermeter,PowerTap G3C Ceramic Hub powermeter,PowerTap G3C Ceramic Hub powermeter,New,/powertap-g3c-ceramic-hub-powermeter/,
57,P,28,PowerTap G3 Hub Powermeter,PowerTap,"Lace PowerTap's G3 hub into your favorite hoops and get started training and racing with power! The G3 boasts wider flanges for a stiffer wheel and a smaller overall profile for lower weight and better aerodynamics. The included PowerCap removal tool makes replacing the battery a breeze and the G3 hub transmits wirelessly to your favorite ANT+ compatible device. The PowerTap G3 Shimano/SRAM Freehub is compatible with 9,10 and 11spd drivetrains. ANT+ Compatible Easy to sevice Accurate to +/- 1.5% Ultralight at only 325g ",584,,,789.99,0,N,,3,10,12,6,Y,Y,FREE U.S. Shipping,Y,798,0,12/2/12,6/12/13,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/b/073/powertap_g3_11spd_compatible__94429.jpg,PowerTap G3 Hub powermeter,PowerTap G3 Hub powermeter,PowerTap G3 Hub powermeter,New,/powertap-g3-hub-powermeter/,
62,P,33,On Sale! PowerTap Joule GPS w/ HR Strap,PowerTap,"On Sale! From training routes to TSS scores, the sleek PowerTap Joule GPS with HR Strap boasts fully-customizable screens so you can see just the data you want when you ride. Sync it up to your ANT+ powermeter, speed/cadence sensor (each sold separately) and you'll have all the information you need to monitor your training for maximum benefit! The lithium-ion battery is good for uo to 17hrs of use and charges on the same micro-USB cable (included) that downloads your data to your computer so you can analyze today's ride while you charge up for tomorrow's. Plus, two mounts are included so you can mount your Joule in front of or on top of your bars.",0,,199.99,299.99,0,N,,2,10,12,6,Y,Y,FREE U.S. Shipping,Y,0,0,12/2/12,20/09/2013,"Category Name: PowerTap, Category Path: PowerTap|Category Name: ANT+ Cycling Computers for Powermeters, Category Path: ANT+ Cycling Computers for Powermeters|Category Name: On Sale!, Category Path: On Sale!",http://www.fascatpowermeters.com/product_images/r/020/cycleops_joule_bar_mount__77927.jpg,CycleOps Joule GPS with Heart Rate ANT+ bike computer for powermeter,CycleOps Joule GPS with Heart Rate ANT+ bike computer for powermeter,CycleOps Joule GPS with Heart Rate ANT+ bike computer for powermeter,New,/on-sale-powertap-joule-gps-w-hr-strap/,
